model_id,org,downloads,likes,tags,created_at,fetch_date,card_chars,has_card,watermark_raw,watermark,watermark_evidence,provenance_raw,provenance,provenance_evidence,synthetic_disclosure_raw,synthetic_disclosure,synthetic_disclosure_evidence,prohibited_uses_raw,prohibited_uses,prohibited_uses_evidence,downstream_obligation_raw,downstream_obligation,downstream_obligation_evidence,regulatory_reference_raw,regulatory_reference,regulatory_reference_evidence,watermark_dependency_only,any_provenance_signal,any_provenance_signal_raw,license,license_group,download_tier,base_model,is_derivative
stablediffusionapi/chilloutmix,stablediffusionapi,15701,9,"diffusers,stablediffusionapi.com,stable-diffusion-api,text-to-image,ultra-realistic,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2023-02-09 02:46:38+00:00,2026-09-09,2092,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,10k-100k,,False
lynaNSFW/Krea2turboNSFWAIO,lynaNSFW,15639,1,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:krea/Krea-2-Raw,base_model:adapter:krea/Krea-2-Raw,region:us",2026-08-08 07:55:39+00:00,2026-09-09,549,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,,unspecified,10k-100k,krea/Krea-2-Raw,True
second-state/stable-diffusion-3.5-medium-GGUF,second-state,15424,13,"diffusers,gguf,text-to-image,stable-diffusion,en,base_model:stabilityai/stable-diffusion-3.5-medium,base_model:quantized:stabilityai/stable-diffusion-3.5-medium,license:other,region:us",2024-11-23 11:32:25+00:00,2026-09-09,4582,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,10k-100k,stabilityai/stable-diffusion-3.5-medium,True
Baraje/SexGod_NSFW_Female_Nudes_QWEN_Image_Edit_2511,Baraje,15335,32,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:Qwen/Qwen-Image,base_model:adapter:Qwen/Qwen-Image,license:artistic-2.0,region:us,not-for-all-audiences",2026-04-22 06:19:31+00:00,2026-09-09,374,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,artistic-2.0,other,10k-100k,Qwen/Qwen-Image,True
calcuis/hunyuanimage-gguf,calcuis,15034,85,"gguf,gguf-node,text-to-image,base_model:tencent/HunyuanImage-2.1,base_model:quantized:tencent/HunyuanImage-2.1,license:other,region:us",2025-09-09 12:00:59+00:00,2026-09-09,2269,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,10k-100k,tencent/HunyuanImage-2.1,True
meituan-longcat/LongCat-Image,meituan-longcat,14500,248,"transformers,diffusers,safetensors,text-to-image,en,zh,arxiv:2512.07584,arxiv:2412.11963,license:apache-2.0,endpoints_compatible,region:us",2025-12-04 12:38:12+00:00,2026-09-09,4785,True,False,False,,False,False,,False,False,,False,False,,True,True,"structions.  > [!CAUTION] > **📝 Special Handling for Text Rendering** > > For both Text-to-Image and Image Editing tasks involving text generation, **you must enclose the target text within single or double quotation marks** (both English '...' / ""..."" and Chinese ‘...’ / “...” styles are supported). > > **",False,False,,False,False,False,apache-2.0,permissive,10k-100k,,False
RunDiffusion/Juggernaut-XL-Lightning,RunDiffusion,14284,61,"diffusers,stable-diffusion,stable-diffusion-xl,sdxl,sdxl-lightning,text-to-image,photorealistic,fast,low-step,juggernaut,rundiffusion,kandooai,en,base_model:stabilityai/stable-diffusion-xl-base-1.0,base_model:finetune:stabilityai/stable-diffusion-xl-base-1.0,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2024-02-23 20:45:29+00:00,2026-09-09,8079,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,10k-100k,stabilityai/stable-diffusion-xl-base-1.0,True
Laxhar/noobai-XL-1.0,Laxhar,14085,33,"diffusers,safetensors,Diffusers,Safetensors,text-to-image,en,base_model:Laxhar/noobai-XL-0.77,base_model:finetune:Laxhar/noobai-XL-0.77,license:other,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2024-11-03 07:48:34+00:00,2026-09-09,6308,True,False,False,,False,False,,False,False,,True,True,". Usage Restrictions  - Prohibited use for harmful, malicious, or illegal activities, including but not limited to harassment, threats, and spreading misinformation. - Prohibited generation of unethical or offensive content. - Prohibited violation of laws and regulations in the user's jurisdiction.  ## II. Commer",True,True,"mmercial use of the model, derivative models, or model-generated products.  ## III. Open Source Community  To foster a thriving open-source community,users MUST comply with the following requirements:  - Open source derivative models, merged models, LoRAs, and products based on the above models. - Share work",False,False,,False,False,False,other,other,10k-100k,Laxhar/noobai-XL-0.77,True
votepurchase/pornmasterPro_noobV3VAE,votepurchase,14044,18,"diffusers,safetensors,text-to-image,stable-diffusion,stable-diffusion-xl,realistic,photorealistic,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2025-05-24 16:19:03+00:00,2026-09-09,123,False,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,10k-100k,,False
ostris/krea2_turbo_training_adapter,ostris,14002,21,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:krea/Krea-2-Turbo,base_model:adapter:krea/Krea-2-Turbo,license:other,region:us",2026-06-24 02:11:17+00:00,2026-09-09,2129,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,10k-100k,krea/Krea-2-Turbo,True
Lykon/dreamshaper-xl-lightning,Lykon,13815,82,"diffusers,safetensors,stable-diffusion,stable-diffusion-diffusers,stable-diffusion-xl,stable-diffusion-xl-lightning,text-to-image,art,artistic,anime,dreamshaper,turbo,lcm,en,license:openrail++,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2024-02-21 20:51:01+00:00,2026-09-09,1260,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,openrail++,RAIL family,10k-100k,,False
xinsir/controlnet-tile-sdxl-1.0,xinsir,13797,282,"diffusers,safetensors,text-to-image,license:apache-2.0,region:us",2024-06-26 15:27:48+00:00,2026-09-09,10293,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,,False
nerijs/pixel-art-xl,nerijs,13774,648,"diffusers,text-to-image,stable-diffusion,lora,base_model:stabilityai/stable-diffusion-xl-base-1.0,base_model:adapter:stabilityai/stable-diffusion-xl-base-1.0,license:creativeml-openrail-m,region:us",2023-08-03 19:13:23+00:00,2026-09-09,1780,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,10k-100k,stabilityai/stable-diffusion-xl-base-1.0,True
ifmylove2011/girlslike,ifmylove2011,13586,35,"diffusers,lora,girlslike,flux,text-to-image,base_model:black-forest-labs/FLUX.1-dev,base_model:adapter:black-forest-labs/FLUX.1-dev,license:apache-2.0,region:us",2025-04-24 11:44:48+00:00,2026-09-09,19001,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,black-forest-labs/FLUX.1-dev,True
huanzi05/stable-diffusion-2-1-base,huanzi05,13297,1,"diffusers,safetensors,stable-diffusion,text-to-image,arxiv:2112.10752,arxiv:2202.00512,arxiv:1910.09700,license:openrail++,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2025-11-19 09:59:01+00:00,2026-09-09,12394,True,False,False,,False,False,,False,False,,True,True,"of people or their environments, cultures, religions, etc. - Intentionally promoting or propagating discriminatory content or harmful stereotypes. - Impersonating individuals without their consent. - Sexual content without consent of the people who might see it. - Mis- and disinformation - Representations of",False,False,,False,False,,False,False,False,openrail++,RAIL family,10k-100k,,False
ponpoke/flux2-klein-4b-uncensored-text-encoder,ponpoke,13245,188,"safetensors,gguf,text-to-image,flux2,klein,GGUF,text-generation-inference,uncensored,abliterated,abliteration,en,ja,base_model:black-forest-labs/FLUX.2-klein-4B,base_model:quantized:black-forest-labs/FLUX.2-klein-4B,license:other,endpoints_compatible,region:us,conversational",2026-05-01 15:38:46+00:00,2026-09-09,11761,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,10k-100k,black-forest-labs/FLUX.2-klein-4B,True
zooeyy/Style-Transfer,zooeyy,12875,24,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:Qwen/Qwen-Image-Edit-2511,base_model:adapter:Qwen/Qwen-Image-Edit-2511,license:apache-2.0,region:us",2025-12-31 03:17:17+00:00,2026-09-09,2767,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,Qwen/Qwen-Image-Edit-2511,True
LyliaEngine/anima_baseV10,LyliaEngine,12781,2,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:oron1208/OOO_Anima,base_model:adapter:oron1208/OOO_Anima,license:cdla-permissive-2.0,region:us",2026-06-03 13:12:19+00:00,2026-09-09,8669,True,False,False,,False,False,,False,False,,False,False,,True,True,"me screenshot, jpeg artifacts, official art, etc Safety tags  safe, sensitive, nsfw, explicit Artist tags  Prefix artist with @. E.g. ""@big chungus"". You must put @ in front of the artist. The effect will be very weak if you don't. Full tag example  year 2025, newest, normal quality, score_5, highres, safe,",False,False,,False,False,False,cdla-permissive-2.0,other,10k-100k,oron1208/OOO_Anima,True
realrebelai/SenseNova-U1.5-8B_GGUFs,realrebelai,12613,19,"comfyui,gguf,sensenova,flow-matching,text-to-image,image-to-image,low-vram,base_model:sensenova/SenseNova-U1.5-8B-MoT,base_model:quantized:sensenova/SenseNova-U1.5-8B-MoT,license:apache-2.0,region:us",2026-08-21 21:11:09+00:00,2026-09-09,1464,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,sensenova/SenseNova-U1.5-8B-MoT,True
jiaowobaba02/stable-diffusion-v2-1-GGUF,jiaowobaba02,12472,19,"gguf,art,stable-diffusion,text-to-image,region:us",2024-01-16 12:53:54+00:00,2026-09-09,524,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,,unspecified,10k-100k,,False
botp/stable-diffusion-v1-5,botp,12448,28,"diffusers,safetensors,stable-diffusion,stable-diffusion-diffusers,text-to-image,arxiv:2207.12598,arxiv:2112.10752,arxiv:2103.00020,arxiv:2205.11487,arxiv:1910.09700,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2023-05-05 06:22:02+00:00,2026-09-09,13362,True,True,False,"oved-aesthetics"" (a subset of laion2B-en, filtered to images with an original size `>= 512x512`, estimated aesthetics score `> 5.0`, and an estimated watermark probability `< 0.5`. The watermark estimate is from the LAION-5B metadata, the aesthetics score is estimated using an [improved aesthetics estimator]",False,False,,False,False,,True,True,"of people or their environments, cultures, religions, etc. - Intentionally promoting or propagating discriminatory content or harmful stereotypes. - Impersonating individuals without their consent. - Sexual content without consent of the people who might see it. - Mis- and disinformation - Representations of",False,False,,False,False,,False,False,True,creativeml-openrail-m,RAIL family,10k-100k,,False
tarn59/pixel_art_style_lora_z_image_turbo,tarn59,12402,52,"diffusers,text-to-image,lora,template:diffusion-lora,base_model:Tongyi-MAI/Z-Image-Turbo,base_model:adapter:Tongyi-MAI/Z-Image-Turbo,license:apache-2.0,region:us",2025-11-30 15:15:25+00:00,2026-09-09,239,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,Tongyi-MAI/Z-Image-Turbo,True
segmind/SSD-1B,segmind,12360,841,"diffusers,safetensors,text-to-image,ultra-realistic,stable-diffusion,distilled-model,knowledge-distillation,dataset:zzliang/GRIT,dataset:wanng/midjourney-v5-202304-clean,arxiv:2401.02677,license:apache-2.0,endpoints_compatible,diffusers:StableDiffusionXLPipeline,region:us",2023-10-19 05:18:22+00:00,2026-09-09,10512,True,False,False,,False,False,,False,False,,True,True,"--max_train_steps=500 \   --validation_prompt=""A photo of sks dog in a bucket"" \   --validation_epochs=25 \   --seed=""0"" \   --push_to_hub ```  ### Out-of-Scope Use  The SSD-1B Model is not suitable for creating factual or accurate representations of people, events, or real-world information. It is not intended f",False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,,False
JujoHotaru/lora,JujoHotaru,12337,351,"diffusers,anime,art,stable-diffusion,stable-diffusion-diffusers,lora,text-to-image,ja,en,license:mit,license:openrail,region:us",2023-07-10 11:56:44+00:00,2026-09-09,21928,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,mit,permissive,10k-100k,,False
mradermacher/PromptEnhancer-Img2img-Edit-i1-GGUF,mradermacher,12336,2,"transformers,gguf,text-to-image,prompt-enhancement,prompt-rewriting,chain-of-thought,zh,en,base_model:PromptEnhancer/PromptEnhancer-Img2img-Edit,base_model:quantized:PromptEnhancer/PromptEnhancer-Img2img-Edit,license:other,endpoints_compatible,region:us,imatrix,conversational",2025-09-30 21:28:23+00:00,2026-09-09,6376,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,10k-100k,PromptEnhancer/PromptEnhancer-Img2img-Edit,True
stablediffusionapi/beautiful-realistic-asian,stablediffusionapi,12239,6,"diffusers,stablediffusionapi.com,stable-diffusion-api,text-to-image,ultra-realistic,license:creativeml-openrail-m,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2023-10-21 12:48:46+00:00,2026-09-09,2375,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,creativeml-openrail-m,RAIL family,10k-100k,,False
alimama-creative/FLUX.1-Turbo-Alpha,alimama-creative,12212,642,"diffusers,safetensors,Text-to-Image,FLUX,Stable Diffusion,text-to-image,en,base_model:black-forest-labs/FLUX.1-dev,base_model:finetune:black-forest-labs/FLUX.1-dev,license:other,region:us",2024-10-12 09:27:45+00:00,2026-09-09,2693,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,other,other,10k-100k,black-forest-labs/FLUX.1-dev,True
unsloth/ERNIE-Image-Turbo-GGUF,unsloth,12039,231,"ggml,gguf,text-to-image,unsloth,base_model:baidu/ERNIE-Image-Turbo,base_model:quantized:baidu/ERNIE-Image-Turbo,license:apache-2.0,region:us",2026-04-14 19:30:06+00:00,2026-09-09,11590,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,baidu/ERNIE-Image-Turbo,True
deepseek-ai/Janus-Pro-1B,deepseek-ai,11908,485,"transformers,pytorch,multi_modality,muiltimodal,text-to-image,unified-model,any-to-any,arxiv:2501.17811,license:mit,endpoints_compatible,region:us",2025-01-26 12:07:49+00:00,2026-09-09,2375,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,mit,permissive,10k-100k,,False
sd2-community/stable-diffusion-2,sd2-community,11898,7,"diffusers,safetensors,stable-diffusion,text-to-image,arxiv:2202.00512,arxiv:2112.10752,arxiv:1910.09700,license:openrail++,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2025-11-15 10:17:55+00:00,2026-09-09,12409,True,False,False,,False,False,,False,False,,True,True,"of people or their environments, cultures, religions, etc. - Intentionally promoting or propagating discriminatory content or harmful stereotypes. - Impersonating individuals without their consent. - Sexual content without consent of the people who might see it. - Mis- and disinformation - Representations of",False,False,,False,False,,False,False,False,openrail++,RAIL family,10k-100k,,False
alibaba-pai/Z-Image-Fun-Lora-Distill,alibaba-pai,11672,175,"videox_fun,lora,text-to-image,license:apache-2.0,region:us",2026-02-02 09:37:39+00:00,2026-09-09,10806,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,,False
unsloth/Z-Image-Turbo,unsloth,11613,5,"diffusers,safetensors,text-to-image,en,arxiv:2511.22699,arxiv:2511.22677,arxiv:2511.13649,license:apache-2.0,diffusers:ZImagePipeline,region:us",2026-08-06 14:04:40+00:00,2026-09-09,13680,True,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,False,apache-2.0,permissive,10k-100k,,False
sd2-community/stable-diffusion-2-1,sd2-community,11572,35,"diffusers,safetensors,stable-diffusion,text-to-image,arxiv:2112.10752,arxiv:2202.00512,arxiv:1910.09700,license:openrail++,endpoints_compatible,diffusers:StableDiffusionPipeline,region:us",2025-11-15 09:57:03+00:00,2026-09-09,12304,True,False,False,,False,False,,False,False,,True,True,"of people or their environments, cultures, religions, etc. - Intentionally promoting or propagating discriminatory content or harmful stereotypes. - Impersonating individuals without their consent. - Sexual content without consent of the people who might see it. - Mis- and disinformation - Representations of",False,False,,False,False,,False,False,False,openrail++,RAIL family,10k-100k,,False
PixArt-alpha/PixArt-Sigma-XL-2-1024-MS,PixArt-alpha,11531,105,"diffusers,safetensors,text-to-image,PixArt-Σ,arxiv:2403.04692,arxiv:2310.00426,arxiv:2112.10752,arxiv:2309.05019,license:openrail++,diffusers:PixArtSigmaPipeline,region:us",2024-04-11 09:51:38+00:00,2026-09-09,5430,True,False,False,,False,False,,False,False,,True,True,"l to generate harmful content.  - Probing and understanding the limitations and biases of generative models.  Excluded uses are described below.  ### Out-of-Scope Use  The model was not trained to be factual or true representations of people or events, and therefore using the model to generate such content is out-o",False,False,,False,False,,False,False,False,openrail++,RAIL family,10k-100k,,False
